folder,file,size
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069899/1,1_G4KNRK069899_LowerZone1[ALWAYS]_Step3_[210100]_OK.jpg,370421
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069899/1,1_G4KNRK069899_UpperZone1[ALWAYS]_Step1_[210100]_OK.jpg,736727
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069899/1,1_G4KNRK069899_UpperZone2[ALWAYS]_Step2_[210100]_OK.jpg,679116
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069899/1,1_G4KNRK069899_LowerZone2[ALWAYS]_Step4_[210100]_OK.jpg,355479
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069913/1,1_G4KNRK069913_LowerZone1[ALWAYS]_Step3_[211123]_OK.jpg,368971
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069913/1,1_G4KNRK069913_UpperZone1[ALWAYS]_Step1_[211123]_OK.jpg,733428
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069913/1,1_G4KNRK069913_LowerZone2[ALWAYS]_Step4_[211123]_OK.jpg,348746
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069913/1,1_G4KNRK069913_UpperZone2[ALWAYS]_Step2_[211123]_OK.jpg,674343
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070087/1,1_G4KNRK070087_LowerZone1[ALWAYS]_Step3_[233858]_OK.jpg,368756
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070087/1,1_G4KNRK070087_LowerZone2[ALWAYS]_Step4_[233858]_OK.jpg,355116
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070087/1,1_G4KNRK070087_UpperZone2[ALWAYS]_Step2_[233858]_OK.jpg,687547
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070087/1,1_G4KNRK070087_UpperZone1[ALWAYS]_Step1_[233858]_OK.jpg,731113
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069807/1,1_G4KNRK069807_UpperZone2[ALWAYS]_Step2_[202128]_OK.jpg,687396
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069807/1,1_G4KNRK069807_UpperZone1[ALWAYS]_Step1_[202128]_OK.jpg,712961
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069807/1,1_G4KNRK069807_LowerZone1[ALWAYS]_Step3_[202128]_OK.jpg,370488
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069807/1,1_G4KNRK069807_LowerZone2[ALWAYS]_Step4_[202128]_OK.jpg,349524
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070069/1,1_G4KNRK070069_UpperZone1[ALWAYS]_Step1_[232205]_OK.jpg,731605
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070069/1,1_G4KNRK070069_UpperZone2[ALWAYS]_Step2_[232205]_OK.jpg,691778
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070069/1,1_G4KNRK070069_LowerZone2[ALWAYS]_Step4_[232205]_OK.jpg,352741
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070069/1,1_G4KNRK070069_LowerZone1[ALWAYS]_Step3_[232205]_OK.jpg,357970
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069986/1,1_G4KNRK069986_UpperZone1[ALWAYS]_Step1_[221400]_OK.jpg,719631
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069986/1,1_G4KNRK069986_UpperZone2[ALWAYS]_Step2_[221400]_OK.jpg,665685
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069986/1,1_G4KNRK069986_LowerZone1[ALWAYS]_Step3_[221400]_OK.jpg,374359
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069986/1,1_G4KNRK069986_LowerZone2[ALWAYS]_Step4_[221400]_OK.jpg,351471
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070089/1,1_G4KNRK070089_UpperZone1[ALWAYS]_Step1_[234025]_OK.jpg,737091
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070089/1,1_G4KNRK070089_UpperZone2[ALWAYS]_Step2_[234025]_OK.jpg,667036
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070089/1,1_G4KNRK070089_LowerZone1[ALWAYS]_Step3_[234025]_OK.jpg,367663
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070089/1,1_G4KNRK070089_LowerZone2[ALWAYS]_Step4_[234025]_OK.jpg,354042
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069982/1,1_G4KNRK069982_UpperZone2[ALWAYS]_Step2_[221105]_OK.jpg,666891
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069982/1,1_G4KNRK069982_LowerZone2[ALWAYS]_Step4_[221105]_OK.jpg,354839
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069982/1,1_G4KNRK069982_UpperZone1[ALWAYS]_Step1_[221105]_OK.jpg,727271
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069982/1,1_G4KNRK069982_LowerZone1[ALWAYS]_Step3_[221105]_OK.jpg,367360
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069909/1,1_G4KNRK069909_LowerZone1[ALWAYS]_Step3_[210911]_OK.jpg,360207
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069909/1,1_G4KNRK069909_UpperZone2[ALWAYS]_Step2_[210911]_OK.jpg,658986
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069909/1,1_G4KNRK069909_LowerZone2[ALWAYS]_Step4_[210911]_OK.jpg,349808
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069909/1,1_G4KNRK069909_UpperZone1[ALWAYS]_Step1_[210911]_OK.jpg,724867
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069835/1,1_G4KNRK069835_UpperZone1[ALWAYS]_Step1_[192442]_OK.jpg,715432
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069835/1,1_G4KNRK069835_LowerZone2[ALWAYS]_Step4_[192442]_OK.jpg,353176
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069835/1,1_G4KNRK069835_LowerZone1[ALWAYS]_Step3_[192442]_OK.jpg,369583
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069835/1,1_G4KNRK069835_UpperZone2[ALWAYS]_Step2_[192442]_OK.jpg,655614
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069939/1,1_G4KNRK069939_LowerZone1[ALWAYS]_Step3_[212927]_OK.jpg,367856
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069939/1,1_G4KNRK069939_LowerZone2[ALWAYS]_Step4_[212927]_OK.jpg,354265
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069939/1,1_G4KNRK069939_UpperZone1[ALWAYS]_Step1_[212927]_OK.jpg,720560
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069939/1,1_G4KNRK069939_UpperZone2[ALWAYS]_Step2_[212927]_OK.jpg,669388
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069888/1,1_G4KNRK069888_UpperZone2[ALWAYS]_Step2_[204045]_OK.jpg,686838
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069888/1,1_G4KNRK069888_LowerZone2[ALWAYS]_Step4_[204045]_OK.jpg,345366
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069888/1,1_G4KNRK069888_UpperZone1[ALWAYS]_Step1_[204045]_OK.jpg,723700
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069888/1,1_G4KNRK069888_LowerZone1[ALWAYS]_Step3_[204045]_OK.jpg,370218
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070083/1,1_G4KNRK070083_LowerZone2[ALWAYS]_Step4_[233645]_OK.jpg,353778
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070083/1,1_G4KNRK070083_LowerZone1[ALWAYS]_Step3_[233645]_OK.jpg,374624
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070083/1,1_G4KNRK070083_UpperZone1[ALWAYS]_Step1_[233645]_OK.jpg,744379
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070083/1,1_G4KNRK070083_UpperZone2[ALWAYS]_Step2_[233645]_OK.jpg,696148
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070068/1,1_G4KNRK070068_LowerZone2[ALWAYS]_Step4_[232037]_OK.jpg,352912
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070068/1,1_G4KNRK070068_LowerZone1[ALWAYS]_Step3_[232037]_OK.jpg,371403
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070068/1,1_G4KNRK070068_UpperZone1[ALWAYS]_Step1_[232037]_OK.jpg,728624
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070068/1,1_G4KNRK070068_UpperZone2[ALWAYS]_Step2_[232037]_OK.jpg,679788
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069897/1,1_G4KNRK069897_UpperZone1[ALWAYS]_Step1_[205931]_OK.jpg,718173
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069897/1,1_G4KNRK069897_LowerZone2[ALWAYS]_Step4_[205931]_OK.jpg,350897
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069897/1,1_G4KNRK069897_LowerZone1[ALWAYS]_Step3_[205931]_OK.jpg,369755
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069897/1,1_G4KNRK069897_UpperZone2[ALWAYS]_Step2_[205931]_OK.jpg,671538
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069833/1,1_G4KNRK069833_LowerZone2[ALWAYS]_Step4_[192358]_OK.jpg,349643
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069833/1,1_G4KNRK069833_UpperZone2[ALWAYS]_Step2_[192358]_OK.jpg,691114
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069833/1,1_G4KNRK069833_UpperZone1[ALWAYS]_Step1_[192358]_OK.jpg,738709
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069833/1,1_G4KNRK069833_LowerZone1[ALWAYS]_Step3_[192358]_OK.jpg,374602
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069850/1,1_G4KNRK069850_LowerZone1[ALWAYS]_Step3_[195552]_OK.jpg,367860
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069850/1,1_G4KNRK069850_UpperZone1[ALWAYS]_Step1_[195552]_OK.jpg,721661
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069850/1,1_G4KNRK069850_LowerZone2[ALWAYS]_Step4_[195552]_OK.jpg,343351
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069850/1,1_G4KNRK069850_UpperZone2[ALWAYS]_Step2_[195552]_OK.jpg,677060
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070071/1,1_G4KNRK070071_LowerZone1[ALWAYS]_Step3_[232417]_OK.jpg,370229
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070071/1,1_G4KNRK070071_LowerZone2[ALWAYS]_Step4_[232417]_OK.jpg,353659
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070071/1,1_G4KNRK070071_UpperZone2[ALWAYS]_Step2_[232417]_OK.jpg,665616
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070071/1,1_G4KNRK070071_UpperZone1[ALWAYS]_Step1_[232417]_OK.jpg,721362
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069940/1,1_G4KNRK069940_UpperZone1[ALWAYS]_Step1_[213355]_OK.jpg,743327
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069940/1,1_G4KNRK069940_LowerZone1[ALWAYS]_Step3_[213355]_OK.jpg,364723
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069940/1,1_G4KNRK069940_UpperZone2[ALWAYS]_Step2_[213355]_OK.jpg,677689
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069940/1,1_G4KNRK069940_LowerZone2[ALWAYS]_Step4_[213355]_OK.jpg,347307
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070014/1,1_G4KNRK070014_UpperZone1[ALWAYS]_Step1_[232248]_OK.jpg,753817
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070014/1,1_G4KNRK070014_LowerZone1[ALWAYS]_Step3_[232248]_OK.jpg,371922
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070014/1,1_G4KNRK070014_UpperZone2[ALWAYS]_Step2_[232248]_OK.jpg,706098
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070014/1,1_G4KNRK070014_LowerZone2[ALWAYS]_Step4_[232248]_OK.jpg,360051
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070065/1,1_G4KNRK070065_UpperZone1[ALWAYS]_Step1_[232121]_OK.jpg,735467
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070065/1,1_G4KNRK070065_LowerZone2[ALWAYS]_Step4_[232121]_OK.jpg,353433
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070065/1,1_G4KNRK070065_UpperZone2[ALWAYS]_Step2_[232121]_OK.jpg,691548
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070065/1,1_G4KNRK070065_LowerZone1[ALWAYS]_Step3_[232121]_OK.jpg,371612
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069931/1,1_G4KNRK069931_LowerZone1[ALWAYS]_Step3_[212248]_OK.jpg,358493
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069931/1,1_G4KNRK069931_UpperZone2[ALWAYS]_Step2_[212248]_OK.jpg,685499
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069931/1,1_G4KNRK069931_UpperZone1[ALWAYS]_Step1_[212248]_OK.jpg,730410
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069931/1,1_G4KNRK069931_LowerZone2[ALWAYS]_Step4_[212248]_OK.jpg,347955
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069918/1,1_G4KNRK069918_UpperZone2[ALWAYS]_Step2_[211254]_OK.jpg,664267
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069918/1,1_G4KNRK069918_UpperZone1[ALWAYS]_Step1_[211254]_OK.jpg,724239
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069918/1,1_G4KNRK069918_LowerZone1[ALWAYS]_Step3_[211254]_OK.jpg,372037
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069918/1,1_G4KNRK069918_LowerZone2[ALWAYS]_Step4_[211254]_OK.jpg,350755
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070034/1,1_G4KNRK070034_LowerZone1[ALWAYS]_Step3_[225844]_OK.jpg,365712
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070034/1,1_G4KNRK070034_LowerZone2[ALWAYS]_Step4_[225844]_OK.jpg,345559
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070034/1,1_G4KNRK070034_UpperZone1[ALWAYS]_Step1_[225844]_OK.jpg,710767
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070034/1,1_G4KNRK070034_UpperZone2[ALWAYS]_Step2_[225844]_OK.jpg,670340
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070117/1,1_G4KNRK070117_LowerZone2[ALWAYS]_Step4_[235928]_OK.jpg,345900
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070117/1,1_G4KNRK070117_UpperZone1[ALWAYS]_Step1_[235928]_OK.jpg,719173
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070117/1,1_G4KNRK070117_UpperZone2[ALWAYS]_Step2_[235928]_OK.jpg,649251
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070117/1,1_G4KNRK070117_LowerZone1[ALWAYS]_Step3_[235928]_OK.jpg,371170
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069959/1,1_G4KNRK069959_UpperZone2[ALWAYS]_Step2_[215842]_OK.jpg,686111
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069959/1,1_G4KNRK069959_LowerZone1[ALWAYS]_Step3_[215842]_OK.jpg,365295
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069959/1,1_G4KNRK069959_LowerZone2[ALWAYS]_Step4_[215842]_OK.jpg,345833
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069959/1,1_G4KNRK069959_UpperZone1[ALWAYS]_Step1_[215842]_OK.jpg,718681
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069996/1,1_G4KNRK069996_LowerZone1[ALWAYS]_Step3_[222203]_OK.jpg,368611
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069996/1,1_G4KNRK069996_UpperZone2[ALWAYS]_Step2_[222203]_OK.jpg,651950
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069996/1,1_G4KNRK069996_UpperZone1[ALWAYS]_Step1_[222203]_OK.jpg,707014
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069996/1,1_G4KNRK069996_LowerZone2[ALWAYS]_Step4_[222203]_OK.jpg,351964
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069995/1,1_G4KNRK069995_UpperZone1[ALWAYS]_Step1_[222922]_OK.jpg,721018
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069995/1,1_G4KNRK069995_UpperZone2[ALWAYS]_Step2_[222922]_OK.jpg,670491
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069995/1,1_G4KNRK069995_LowerZone2[ALWAYS]_Step4_[222922]_OK.jpg,354680
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069995/1,1_G4KNRK069995_LowerZone1[ALWAYS]_Step3_[222922]_OK.jpg,372136
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069998/1,1_G4KNRK069998_LowerZone1[ALWAYS]_Step3_[222330]_OK.jpg,368728
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069998/1,1_G4KNRK069998_UpperZone2[ALWAYS]_Step2_[222330]_OK.jpg,683821
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069998/1,1_G4KNRK069998_UpperZone1[ALWAYS]_Step1_[222330]_OK.jpg,725695
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069998/1,1_G4KNRK069998_LowerZone2[ALWAYS]_Step4_[222330]_OK.jpg,352511
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069961/1,1_G4KNRK069961_LowerZone1[ALWAYS]_Step3_[220009]_OK.jpg,369059
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069961/1,1_G4KNRK069961_UpperZone2[ALWAYS]_Step2_[220009]_OK.jpg,677783
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069961/1,1_G4KNRK069961_LowerZone2[ALWAYS]_Step4_[220009]_OK.jpg,348636
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069961/1,1_G4KNRK069961_UpperZone1[ALWAYS]_Step1_[220009]_OK.jpg,715951
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070058/1,1_G4KNRK070058_LowerZone2[ALWAYS]_Step4_[231826]_OK.jpg,344276
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070058/1,1_G4KNRK070058_UpperZone2[ALWAYS]_Step2_[231826]_OK.jpg,712213
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070058/1,1_G4KNRK070058_LowerZone1[ALWAYS]_Step3_[231826]_OK.jpg,368714
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070058/1,1_G4KNRK070058_UpperZone1[ALWAYS]_Step1_[231826]_OK.jpg,722588
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069941/1,1_G4KNRK069941_UpperZone2[ALWAYS]_Step2_[213142]_OK.jpg,680128
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069941/1,1_G4KNRK069941_LowerZone2[ALWAYS]_Step4_[213142]_OK.jpg,353044
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069941/1,1_G4KNRK069941_UpperZone1[ALWAYS]_Step1_[213142]_OK.jpg,729016
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069941/1,1_G4KNRK069941_LowerZone1[ALWAYS]_Step3_[213142]_OK.jpg,371782
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069857/1,1_G4KNRK069857_LowerZone1[ALWAYS]_Step3_[201532]_OK.jpg,367673
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069857/1,1_G4KNRK069857_UpperZone2[ALWAYS]_Step2_[201532]_OK.jpg,675064
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069857/1,1_G4KNRK069857_LowerZone2[ALWAYS]_Step4_[201532]_OK.jpg,356033
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069857/1,1_G4KNRK069857_UpperZone1[ALWAYS]_Step1_[201532]_OK.jpg,736499
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070026/1,1_G4KNRK070026_UpperZone2[ALWAYS]_Step2_[224937]_OK.jpg,724239
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070026/1,1_G4KNRK070026_LowerZone1[ALWAYS]_Step3_[224937]_OK.jpg,372308
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070026/1,1_G4KNRK070026_UpperZone1[ALWAYS]_Step1_[224937]_OK.jpg,748309
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070026/1,1_G4KNRK070026_LowerZone2[ALWAYS]_Step4_[224937]_OK.jpg,353104
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070015/1,1_G4KNRK070015_UpperZone1[ALWAYS]_Step1_[223937]_OK.jpg,712878
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070015/1,1_G4KNRK070015_LowerZone2[ALWAYS]_Step4_[223937]_OK.jpg,350440
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070015/1,1_G4KNRK070015_LowerZone1[ALWAYS]_Step3_[223937]_OK.jpg,369033
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070015/1,1_G4KNRK070015_UpperZone2[ALWAYS]_Step2_[223937]_OK.jpg,685111
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070054/1,1_G4KNRK070054_LowerZone1[ALWAYS]_Step3_[231405]_OK.jpg,372691
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070054/1,1_G4KNRK070054_LowerZone2[ALWAYS]_Step4_[231405]_OK.jpg,355781
